chr	start	end	strand	log2FC	logCPM	F	PValue	FDR
IV	969664	969730	-	9.27361004288103	7.01072288717627	280.051254410404	2.88242422459819e-08	7.22983313242e-07
IV	975941	976003	-	1.66196890080475	5.70186141189238	15.9729742299565	0.00198488231063079	0.00497722876132038
IV	982612	982664	+	-1.07307977433751	5.46610592182881	6.69553623970737	0.0247443055123625	0.043054232728808
IV	99458	99544	+	-1.06844211670417	6.98510225743458	27.1787659750734	0.000262837767887079	0.000905785112279409
IV	998324	998447	-	1.4681731731441	7.52140075084696	46.758544575056	2.43093565164631e-05	0.000127329740375791
IX	102256	102329	-	-2.37569548066589	5.63834029126028	17.782398466864	0.00135693276087951	0.003590448512474
IX	102631	102686	+	1.04263378401778	6.29208483478302	12.6921710557856	0.00426377461366437	0.00955666848000499
IX	117652	117722	-	-1.97587011721192	8.90151064742574	149.250157748655	7.25155933219266e-08	1.43439380936786e-06
IX	122386	122590	+	2.12339048706827	8.8730590753319	178.224243547999	2.82238792258641e-08	7.15298939130493e-07
IX	126146	126237	+	2.33877844553699	6.45681221946183	44.2941605470708	3.12083407071355e-05	0.000155434785957954
IX	127427	127472	+	-1.24623441346855	7.39168073327583	45.063265060316	2.88330925391041e-05	0.000145686652840665
IX	128085	128110	+	-3.24213599792593	5.52349582767303	42.2805695571287	3.86042085988728e-05	0.000184203393647945
IX	132186	132240	+	-1.86241862770301	6.53366176675804	32.0735149635569	0.000131044642421307	0.000498449355602422
IX	141606	141720	-	5.70487714370951	6.91206073886996	113.339586145497	3.06626883882198e-07	4.25084449279423e-06
IX	142858	142901	+	-1.56611924487839	6.85267319981299	39.6710598661947	5.14949961151797e-05	0.000233092698694386
IX	150005	150056	-	-1.18405161383008	5.61035657663534	7.78236187520667	0.017173994256546	0.0316547939592246
IX	154862	154933	-	-7.16093670468924	4.80278135540057	52.7610261490402	3.95533333716032e-05	0.00018813931592006
IX	155176	155202	+	-3.37244350325004	5.48407129035199	16.0830955440636	0.00193798778787773	0.00487855591092243
IX	160858	160871	+	1.46037007710664	5.96872805670609	6.66207340669024	0.0250346864834057	0.043491176161461
IX	165913	165943	-	1.04846731449889	7.09571872640047	19.0308409049687	0.0010589068437467	0.00290453252630861
IX	166399	166399	+	-2.26671623032441	4.90281579001994	12.9549626585741	0.00399413497832567	0.00904395570243494
IX	171692	171732	+	-1.77864033741149	5.68276203873807	16.4318512313944	0.00179787278299297	0.00457243239312189
IX	177268	177435	-	2.27308368073377	8.68957534538081	164.072188822648	4.38800099465393e-08	9.88519112962316e-07
IX	187647	187735	-	-1.58701453134407	6.4930089922444	34.5324052812127	9.51972955808419e-05	0.000383151398094604
IX	193178	193249	-	-1.73152228736494	8.79035733962588	123.064247493828	1.99841023971956e-07	3.04835869168507e-06
IX	197431	197501	-	7.6568951184979	5.58045439442551	70.6439665637736	1.19729911041759e-05	7.32837417772576e-05
IX	199426	199484	-	1.26196024498767	6.70197468885184	21.1103285129584	0.000716941999183772	0.00210539515270262
IX	200092	200201	-	1.2615551322727	7.2647951776738	17.755286314285	0.00136443059945177	0.00360832570485453
IX	202065	202108	-	-1.8826225625315	4.98010089362512	15.3184017510335	0.00229299116929901	0.00563455017815856
IX	212432	212482	+	-2.06044286775113	7.5508025415151	67.7600704333266	4.12987200221603e-06	3.21021679916665e-05
IX	218397	218609	-	3.61611598827537	6.86350149260442	21.5609035065865	0.000661144728882066	0.00196405998213683
IX	232376	232459	-	-2.89127185109883	8.79089153241322	131.06142607146	1.43772186003864e-07	2.3691922001224e-06
IX	241756	241866	-	1.33327971813692	8.24408570726936	41.7817874629777	4.07439139392464e-05	0.000192080776800748
IX	248369	248502	-	6.66251427142165	9.48318461326485	902.350653341198	3.76783883874185e-12	9.16715189465893e-09
IX	249650	249724	+	-1.32648373395852	5.82104148607773	14.1981780049062	0.0029621797955878	0.00702427098893886
IX	252984	253040	-	6.75815463810811	4.81905505012965	41.8608610411008	9.87486482996888e-05	0.00039459079639522
IX	255049	255109	+	-2.17380813625378	8.76371121173208	112.706804175158	3.15653268622146e-07	4.33889492970442e-06
IX	257080	257164	-	-1.95276528066973	8.81199014383292	149.553585988894	7.17406651202146e-08	1.42485745499985e-06
IX	257929	258100	-	7.83869725838373	5.7222049658166	76.8620571539178	8.41422600503736e-06	5.62614369674088e-05
IX	261467	261586	+	8.07248889447978	5.94624403556016	72.1547430237536	1.09623004364069e-05	6.86519355515524e-05
IX	268420	268470	+	7.7550219442444	5.64901245355849	52.2288914193378	4.11972870285476e-05	0.000193686955247259
IX	289459	289632	-	9.48981512227883	7.20591100013169	313.137034262225	1.73821814139944e-08	5.25352141369546e-07
IX	309190	309228	-	8.04252006146491	5.89806582147535	108.976063671775	1.89863743836395e-06	1.7398813135742e-05
IX	312814	312875	+	-1.01055290858574	6.94434442159976	26.0407718460644	0.000313097742648025	0.00104998870828759
IX	31326	31351	-	-1.92089123687663	5.34413679199204	21.7063640969852	0.000644236156790089	0.00192075827343408
IX	314840	314919	-	-1.67281860320897	6.84506130737727	53.0062270488367	1.35048079986842e-05	8.05323476980359e-05
IX	315061	315095	+	-2.51402912835207	6.49563184920825	61.9528594116299	6.39435490645994e-06	4.56230659455045e-05
IX	316703	316774	+	-3.15334007277575	7.49823327218008	105.435365456335	4.45491072353516e-07	5.78069215485922e-06
IX	322285	322324	+	-3.57821082327784	4.93958066921296	23.0198584389551	0.000512557239773715	0.00158657985288734
IX	325566	325614	-	2.3110192018798	5.25471457760285	13.9116372952514	0.00316890531299909	0.00741341021781421
IX	32964	32973	-	-1.18257104240774	5.41443621964467	8.36240629849083	0.0142750522658367	0.0268609452148342
IX	344034	344064	+	2.25165408370467	5.18697147332381	13.8056212367253	0.00324968287833097	0.00756600807940598
IX	345631	345716	+	1.78140870777829	6.76812624843807	43.3052203038268	3.46097409141403e-05	0.000168579578867074
IX	37346	37350	+	-1.46437944772602	5.71630102674389	16.4038864426928	0.00180865645854266	0.00458859349701177
IX	374447	374519	+	-1.82699482632727	6.49457631415858	37.3375975282883	6.75071688417376e-05	0.000287896479915771
IX	381049	381088	+	1.02230191344317	6.78035535931246	12.7557391363888	0.00419662454661237	0.00942787398144773
IX	381924	381950	+	-2.99377918087912	5.92713738446212	53.1033166394877	1.33882488773995e-05	8.01318807348415e-05
IX	382578	382607	+	1.68338275222344	5.98388607238174	14.8932028652534	0.00252351975054105	0.00611830946992165
IX	386323	386354	-	-4.40476328046251	5.0408081138773	33.9386188933505	0.00010266591533799	0.000407149424641123
IX	386400	386485	-	-6.76117633859069	4.49751551856682	48.9952786897157	5.3186623407779e-05	0.000239192337802452
IX	405974	406031	-	-2.25455237862276	6.98498327678595	70.0944774088782	3.4960022820053e-06	2.8352578507063e-05
IX	412778	412810	-	-2.96727943806367	4.69690048071106	14.3572621912727	0.00285429996428901	0.00680167660442229
IX	41445	41478	-	9.40020804167282	7.12956722550553	258.366401521216	4.14806850497152e-08	9.47629171135747e-07
IX	421810	421859	-	-3.0119140793195	6.15652854225624	78.0220781593466	2.05411814200994e-06	1.83843537061287e-05
IX	422859	422931	-	2.09825115132231	7.36441312806908	77.2228345828539	2.1624609641724e-06	1.90280923176544e-05
IX	423049	423128	+	3.09665727848239	6.35124800842008	31.3114081463623	0.000145241067226107	0.000545326414446169
IX	424513	424571	-	1.21764593140899	8.01342092603259	64.8749070220617	5.1100830067383e-06	3.77897627823534e-05
IX	46131	46140	+	3.2874161223872	4.86528609383377	18.5789334103835	0.00115688436556046	0.00312918250295564
IX	46185	46216	+	-2.39503358636019	6.80748652494317	74.7266834429529	2.54684369494594e-06	2.17420024905385e-05
IX	47513	47586	-	1.10113626803247	7.61132596968526	37.2485433301725	6.82262258914046e-05	0.000289946563482598
IX	53724	53809	-	3.1201137898957	7.39382279481159	125.895850841321	1.7745615516245e-07	2.78548919684027e-06
IX	68643	68708	+	-1.69789809568882	9.88663799043852	143.644707528544	8.87694062940438e-08	1.66776807346261e-06
IX	77284	77358	-	-2.43723113207712	7.10730066006967	90.5641181233393	9.69527140264999e-07	1.03914516839856e-05
IX	93510	94180	+	2.20997373483519	11.1580641521099	173.807864775715	3.22727136287728e-08	7.85195122588043e-07
IX	99392	99490	-	-2.84473322788398	9.42818443340654	441.380963956149	2.01515600627477e-10	5.33716352323912e-08
Mito	13987	13991	+	3.20578279342468	5.5627423914194	13.8522584665267	0.00321385189600917	0.007489752550757
Mito	16632	16745	+	7.55282411460842	5.4463825366208	40.9811663768282	0.000107223320272123	0.000422383100324801
Mito	6546	6715	+	4.03125780500135	6.43772101207006	18.1759360408941	0.00125339142761979	0.00335294265354476
Mito	7157	7275	+	3.82431268642606	6.71185912578502	34.7409667432492	9.27271831419208e-05	0.000375383089158558
Mito	7332	7388	+	7.97769699422495	5.83088080379939	77.2199892085782	8.25163165658695e-06	5.56899301538864e-05
V	101753	101890	+	-1.57696391195719	7.57745820686375	45.5436292473696	2.74574972659555e-05	0.000141106988255738
V	118034	118052	-	1.40646286872046	6.51000821336123	21.0948540911151	0.000718954848428316	0.00211003274574921
V	122937	122977	-	-2.04635511851863	7.58068916851897	86.7547355762726	1.20530731842056e-06	1.22956507577242e-05
V	126401	126421	-	-2.1749010611001	5.23523114777878	25.3256437417444	0.000350491579466865	0.00114688530384266
V	131627	131765	+	1.30579502604088	8.64893759174721	39.2840537207729	5.38120766882169e-05	0.000241336004760243
V	132040	132208	+	7.79941849498558	5.67352006179409	61.5280770264883	2.11891892912598e-05	0.000114562883434745
V	141629	141652	+	1.11081625303251	6.81863761490767	12.2573005234857	0.00475886114119681	0.0104923508441612
V	141711	141807	+	3.05911174592844	5.26639255894167	15.6381361600788	0.00213592906780184	0.00530006672306157
V	153462	153482	+	-1.5124339581524	5.82443651502482	20.7301450794625	0.000768381999141824	0.00223087518366594
V	156739	156796	+	-1.19283514861374	9.30182151066851	63.5852170850149	5.63543538279825e-06	4.10509409770902e-05
V	159293	159410	+	1.93823842911807	6.32881103917657	43.9917597673831	3.22048657524956e-05	0.000159256988568744
V	159548	159582	+	1.59446506012976	7.5345228700243	81.9549408829509	1.60562465372185e-06	1.50829528282056e-05
V	162658	162706	+	-1.90957076230668	8.99378613793455	98.3203903115257	6.37732936372934e-07	7.38859159140642e-06
V	16288	16342	+	-3.61744105021953	5.81887399046286	34.3045352053446	9.79852003608041e-05	0.000392101961312231
V	167586	167586	-	-1.1292283685831	5.31008118898228	8.47132211504344	0.0137978486571514	0.0260637933096656
V	172027	172106	+	-1.25998711675054	7.58773053794261	46.7679846920541	2.42866131819026e-05	0.000127329740375791
V	173306	173367	-	1.39186250453743	5.36351009824174	7.25734505009474	0.0204215206063364	0.0366412681675638
V	175182	175205	+	-2.94069524632581	5.6703328013819	27.8276787639321	0.000238448034299477	0.000831747766954304
V	182546	182584	+	1.0009486050013	6.57114296844014	14.7328121875594	0.0026175218194537	0.00630849983826732
V	184465	184547	+	7.8734211895081	5.76177230779227	87.5307537252875	4.85881733913325e-06	3.64861190929358e-05
V	192842	192875	+	-1.87224498529873	5.85275270911839	28.3839516548125	0.000219640870567632	0.000778988685263919
V	196874	196965	+	1.32668471828212	8.11694580226708	68.9025231436911	3.80412449281972e-06	3.00501132825662e-05
V	202160	202194	+	4.48402875496437	6.67047384839108	89.6034352626922	1.02343505520031e-06	1.08261629969667e-05
V	211902	211988	-	-8.37781426360346	5.89472955859823	116.862547492083	1.40253228213894e-06	1.35143011581942e-05
V	225810	225889	+	1.26804179937001	5.7996191407927	9.08510970099275	0.0114374599404024	0.0222303036270147
V	237139	237203	-	-1.88769677392379	7.37770270623343	51.5234064183305	1.54424032381641e-05	8.96691338387905e-05
V	251697	251719	+	-2.3094046410725	5.85614889729334	37.2956836012042	6.78444801995229e-05	0.000288828731978021
V	254625	254648	+	1.25095837136663	5.40382773438425	8.58451056071991	0.0133218986670594	0.0253022478196375
V	258007	258098	-	-5.17126229190972	5.68962617469764	67.1005342997629	4.33285755774174e-06	3.30984063986991e-05
V	263977	264168	-	1.56308882741582	9.15132779893741	84.528446439445	1.37429979503823e-06	1.334798962606e-05
V	264903	264967	+	8.06982421707698	5.92582403441667	112.826919450415	1.6336131685245e-06	1.52282790767054e-05
V	265761	265918	-	-6.57533847386511	7.94093838033922	226.397197786905	7.79316130109201e-09	3.00964467389791e-07
V	268178	268204	-	-2.54430133582903	6.73158167582882	102.156771996317	5.24090391483985e-07	6.45626289863563e-06
V	270148	270239	-	-2.22692108785246	9.31466072234378	251.234222153157	4.43216997431123e-09	2.17847869646449e-07
V	271701	271774	+	1.70169744107562	6.93326927376321	28.555165163895	0.00021420788872278	0.000764175649945048
V	27568	27669	+	1.13263256359015	8.08345017504058	55.3381700188379	1.10059677243624e-05	6.88368109855364e-05
V	286922	286978	-	2.4106621665661	8.53031881697945	208.41992128057	1.21822654958529e-08	4.20417758176029e-07
V	287163	287194	-	-2.50917826513498	4.83273472108747	15.3122463561325	0.0022961462031778	0.0056372590437251
V	298872	298917	+	-4.41044451113801	6.97915120542041	106.228230912288	4.28621412252052e-07	5.62175685180184e-06
V	303144	303230	-	-7.6007221398626	5.16868654469342	45.2890246420697	7.25994181679077e-05	0.000304542042073309
V	303944	303981	+	-2.37395247764052	7.25865003486193	124.123272524843	1.91100346583897e-07	2.93906509238719e-06
V	306267	306358	+	-2.24448843672585	8.18111869748097	119.221679340183	2.35764325186958e-07	3.47645214048406e-06
V	327244	327264	+	4.36186963078861	6.09209462480289	32.3796568919972	0.000125806385546287	0.000482406518572288
V	328368	328463	+	-1.55557226230597	6.44168151650214	33.0491086095506	0.000115186969345135	0.00044683591570795
V	337623	337692	-	-1.01147032020152	6.94757793071677	25.2015866283687	0.000357502304517275	0.00116673790327368
V	337856	337902	+	-1.41562782244821	5.67188768136044	11.6071426726219	0.00563217621153929	0.0121427423328977
V	349382	349456	-	1.03225762928996	7.63461511239576	21.8137137719278	0.000632084173181801	0.00188810410478984
V	355247	355331	+	1.39877315806413	6.50634543316632	22.0894733810557	0.000602086545393729	0.00181024967692981
V	362696	362723	+	-2.54005793034715	9.55926978849565	332.087769439933	9.65818403736882e-10	1.03566937843826e-07
V	364515	364621	+	1.23881613580604	8.61287225678951	38.2182405252192	6.08565042343702e-05	0.000265496930491346
V	382215	382244	-	-1.869323721713	5.77057234525054	27.8213349984713	0.00023867321231999	0.000831936856123976
V	396205	396287	-	1.31946712387451	7.07009553854555	33.7220313810248	0.000105560487471099	0.000417947381639028
V	396718	396788	+	-2.78850545526173	8.67891922576479	163.068513758146	4.53360492664477e-08	9.96221349125894e-07
V	402043	402202	-	4.53459625238337	6.21261524010549	54.0643729550221	1.2296103318566e-05	7.47910484351775e-05
V	402299	402376	-	4.14132861831026	5.53775753377014	33.8812753513866	0.000103423081533787	0.000409818171615154
V	402304	402510	+	2.78878466404014	8.59040281679009	175.729160785136	3.04325513421497e-08	7.5881438516302e-07
V	404359	404393	-	-1.02540989668308	6.20757474447594	9.11833010256857	0.0113240240442128	0.0220410803996558
V	414188	414285	-	-1.41382927994496	8.62469453206379	84.3014980502501	1.39304579417109e-06	1.34731922026441e-05
V	414442	414477	+	-2.33094762132972	5.25710664675175	27.8434502285174	0.000237889294964109	0.000830394052579163
V	41654	42024	-	1.86235080965723	10.3814802828258	189.380919027545	2.03896301575287e-08	5.87076570097837e-07
V	422486	422557	-	-1.73412413375495	6.47893178111893	35.6111866600279	8.32022222707397e-05	0.000342522854119644
V	423472	423580	+	-2.37187366518206	10.4774793292454	132.152655813479	1.37654638997274e-07	2.29457082127729e-06
V	42590	42701	-	1.47111325692147	7.25399087726899	38.3961634607492	5.96082698641669e-05	0.000261545393290384
V	43052	43069	-	3.56329988342427	5.62306111072457	20.6810401366062	0.000775338710398451	0.00224304290416104
V	437779	437858	-	-1.20628282500858	6.79507412136521	28.3426104042448	0.000220976952630055	0.000782017346543891
V	439471	439610	+	1.38182210379843	7.93079491797421	35.9278020741448	8.00259715317516e-05	0.000331127872001278
V	441829	441896	-	-1.61382427242014	6.5686743124311	19.2788325250845	0.00100930997376965	0.00279686920977397
V	441986	442328	+	1.81397801295081	9.4522341204939	47.6836106352293	2.21950296779068e-05	0.000118943848472131
V	449539	449539	+	-3.45196067352613	5.44079851805205	30.4390917624263	0.000163773476617031	0.000605563630105223
V	451336	451371	-	1.06739823619333	5.77478169731849	8.35588721578807	0.0143042328073355	0.026895052874998
V	456019	456129	-	2.89289138874501	7.43497916546843	134.700913525342	1.24523059685e-07	2.15302005779088e-06
V	456249	456315	+	1.16757201687775	8.4336616918367	59.2869078626533	7.90924221510373e-06	5.42061586178799e-05
V	45798	45833	-	7.89772034380093	5.78967444995463	72.8738422202344	1.0517755379707e-05	6.64992617901588e-05
V	460873	461115	-	1.14042583723963	7.7306043727809	12.5204375804025	0.00445164055418731	0.00991381370099564
V	484343	484372	-	-2.61402075330007	5.23889654053281	18.1808305591741	0.00125216360726612	0.00335150061218754
V	502888	502941	-	1.48437534612205	7.37871490226569	60.0551469618459	7.43306031921122e-06	5.13550442369313e-05
V	505177	505222	+	2.69232221231979	5.16648052859207	11.795333719357	0.00536119481364719	0.0116358492253377
V	51537	51634	-	-1.92440838866256	7.74763613030154	102.708463531513	5.09787293687734e-07	6.33714535937047e-06
V	517823	517862	+	2.03481784273156	5.94101136752135	18.7650252850202	0.0011152948664609	0.0030388475664446
V	522693	522721	-	-3.48308580695345	4.68127849819764	16.7845550678607	0.00166817517751723	0.00428808262746901
V	53203	53304	-	-2.79067649361677	8.34498194373211	281.721953799918	2.37555347967171e-09	1.50122639377695e-07
V	544081	544130	+	4.07364106896605	5.4904731065867	32.13272429144	0.000130011794883819	0.000496186191297777
V	551140	551170	-	1.60644501165284	5.49804516021663	10.8604910175688	0.00688039815099316	0.0144522037342169
V	68884	68910	-	-1.4142106419791	6.6386745591933	26.6406803575446	0.000285314738349137	0.000972227952946009
V	69737	69793	+	-1.19800784207112	6.37516794377003	16.5458741722019	0.00175468221077746	0.0044796871131391
V	70419	70474	+	1.28366285375596	5.74753816795467	11.2165803061648	0.00624813602326559	0.0132766069385198
V	73560	73607	+	-1.42176027003914	5.95413035284083	13.49029866925	0.00350473262664102	0.00807482431876667
V	75659	75733	+	7.61091437113291	5.51794705421065	70.880595534127	1.18074341717996e-05	7.25441599494659e-05
V	75801	75893	+	1.39132065072554	5.39776231316461	6.91054335542602	0.0229716739165762	0.0403882194094238
V	78021	78049	+	-7.63454497775497	5.2067003148546	70.2925259869435	1.22241130394277e-05	7.4446225343999e-05
V	80041	80176	-	-2.45177810507349	7.74177058920844	148.05525638409	7.56646104605967e-08	1.47273597800505e-06
V	86853	86911	+	-1.26440908651014	5.07296768916994	8.58113725156132	0.0133357980282793	0.0253187644188868
V	96028	96120	+	-1.64070101953541	5.4420123366815	14.788463266752	0.00258444432417821	0.00625045033869343
VI	103135	103230	-	1.39067996200596	8.99691733330974	46.7074746372906	2.44328309454227e-05	0.000127838876753147
VI	106237	106326	-	2.42998867729897	6.46135122703747	52.984555857253	1.35309877782046e-05	8.05897019935664e-05
VI	107123	107526	+	5.04952111988441	10.8850966688736	554.193181464532	5.70873257571713e-11	3.38118595579882e-08
VI	11251	11464	+	3.57882300252449	7.13558913490823	85.0094840615369	1.33553854308531e-06	1.31553250013221e-05
VI	146915	146993	-	-2.70500355316813	5.66544264308842	15.1483253507529	0.00238208419826408	0.00581888639997641
VI	153331	153404	+	1.34452806502424	7.91460504782058	61.125004844995	6.82495891142588e-06	4.80611433617921e-05
VI	15492	15504	-	7.98410937983119	5.82853269433521	70.9320328874205	1.17718149380849e-05	7.24167528302419e-05
VI	156085	156310	+	1.59297347934582	8.59786852928187	117.615877629813	2.52995869194833e-07	3.62081735147663e-06
VI	160458	160541	+	1.09826485462649	6.29094079149897	7.30476077629384	0.0200997558080014	0.0362242265784203
VI	173871	173973	-	1.35463900430052	8.07370190357796	41.4470651285384	4.22582524969359e-05	0.00019715115690325
VI	196753	196830	+	-3.8351095227783	5.55482440512457	25.4388833261179	0.000344233244644773	0.00112949357278588
VI	210104	210145	-	-1.57797081018145	6.63172953437451	41.8609968616937	4.03949638067473e-05	0.00019102224867214
VI	220767	220920	-	-7.15019964151488	4.79986017570779	55.9863454955736	3.11302097347225e-05	0.000155204508779877
VI	221412	221528	-	-3.23277794227067	7.74962734511953	203.74558716826	1.37653799995908e-08	4.47539019454108e-07
VI	223793	223806	-	-2.88106322967892	6.76820583875618	118.698481155125	2.41222444622713e-07	3.54618856656834e-06
VI	239835	239858	-	1.19286412960422	5.43889403430732	9.25107256847049	0.010883894354134	0.021381118258868
VI	245180	245206	-	1.33281329745939	6.58028107864289	20.9868387949539	0.000733192169820708	0.00214148445278965
VI	248337	248517	+	1.79519209774271	8.40372526986453	133.474004262186	1.30652337439848e-07	2.23071675081508e-06
VI	255614	255677	-	-6.88696516141752	4.59406827401529	52.0211190164511	4.18616374433056e-05	0.000195864161345312
VI	264132	264198	+	-9.1466603943444	6.63572831288042	235.494540825558	6.29741883718199e-08	1.28014074001838e-06
VI	45542	45641	-	1.67762440545849	7.92227058611893	98.4274247962142	6.34191347478964e-07	7.38271554266182e-06
VI	55443	55851	-	1.97032060720959	7.80189002807156	25.8183606688129	0.000324200129541726	0.00107756682400959
VI	64021	64064	-	-1.03583492872435	6.9602056042653	14.3433255802611	0.00286356306067384	0.00682041010927015
VI	64939	64991	-	-2.85132040604672	7.43670851742196	190.211384525903	1.99166295772117e-08	5.80325266603067e-07
VI	69525	69583	-	-7.40165276796258	5.0211488225701	64.3504015633384	1.76221777110071e-05	9.9017917715659e-05
VI	82524	82565	+	-3.42301754349339	7.4009374692664	183.326990771442	2.42674383612224e-08	6.48820632229166e-07
VI	96416	96484	+	1.35289784080589	5.96041778206888	7.98774526050292	0.0160736794764477	0.0298414820039659
VII	1000860	1000890	+	1.04150511916384	8.39961303467041	39.0023450446214	5.55761204320098e-05	0.000247876628801246
VII	1004528	1004626	+	6.88304567136413	7.99189221999549	261.45546437877	3.56817144293275e-09	1.82765497276955e-07
VII	1010760	1010840	-	2.24378536487462	7.32956618685327	54.4950833095576	1.18408840833465e-05	7.2657934362628e-05
VII	1016758	1016806	-	-1.21787528287414	5.50090551147029	10.1920085619673	0.00828481640090142	0.0169243982396248
VII	1021860	1021904	-	-3.38745713071334	5.89082801046967	69.5667609570085	3.62864806473673e-06	2.90392026346837e-05
VII	1026614	1026698	-	1.30979025823045	6.8892810641529	10.7133227734482	0.00716367439764446	0.014979991241486
VII	102853	103008	-	1.86562758450105	5.81651620327233	12.3386717974998	0.00466125120975018	0.0103192212860075
VII	1038502	1038567	-	-1.75801394214369	7.63313759372924	94.3658201719876	7.86516198211606e-07	8.81840511635409e-06
VII	1043095	1043116	-	1.18675430861485	5.50793010563282	9.78324235235356	0.00931153916728777	0.0187043838563675
VII	1051717	1051786	-	-3.78498736352645	9.17618019695627	486.176029655027	1.1802973587791e-10	3.8288846318794e-08
VII	1060048	1060086	-	-1.33770246756855	6.70044019966556	28.6128285101955	0.000212413855173641	0.00075833148882974
VII	1061543	1061670	-	1.716576953304	7.02504593281396	36.5520573179274	7.41721395010069e-05	0.000310871344368561
VII	1063120	1063185	-	-1.95608462741483	7.88114399252387	102.619157848454	5.12071161555863e-07	6.34030094689778e-06
VII	107932	108150	+	10.8339559776058	8.47270678086502	587.856677558445	9.79054488453758e-10	1.03566937843826e-07
VII	115926	116037	+	-1.88828640001362	7.05004472269249	70.3630467796324	3.43069017840114e-06	2.80402052001588e-05
VII	124647	124719	+	7.09421829841083	5.10541895904888	52.7404959566311	3.96152633015874e-05	0.000188249874243676
VII	129802	129822	+	-1.67761287636394	5.94284987994661	22.6953552178548	0.000541876092290672	0.00166191874851044
VII	131482	131512	+	-1.26257898497325	6.48339113294924	21.2348852206342	0.000700979941252521	0.00206725357220289
VII	144678	144800	+	1.94137825326592	9.01699961747276	174.472993797839	3.16212271070661e-08	7.75373583329905e-07
VII	148910	149042	-	-2.27328713400555	10.0097039526779	233.292052003255	6.62501158827506e-09	2.68644219904554e-07
VII	150545	150587	-	1.06655815166038	6.58737690925661	7.18285349150368	0.0209395333209925	0.0374189383547372
VII	156043	156140	-	1.45303876375731	5.80322272255552	11.9873943249675	0.00510041205884598	0.0111494182741889
VII	159869	159899	+	1.74443821441793	6.07363902065652	27.1154190221576	0.000265372636739993	0.000912581802386436
VII	164999	165177	-	-1.00911871394807	6.69479033063038	16.1286559177471	0.00191896960051127	0.00483818967672944
VII	167458	167542	-	-7.0971028387468	4.76729148969064	52.144315545415	4.14661603028679e-05	0.000194387606968936
VII	167792	167857	+	-1.06331028427238	7.11542408057594	24.5449749750104	0.000397481973215206	0.00127835246640132
VII	182318	182387	+	-2.1912351086763	7.58923316179052	114.968317233144	2.84755990142724e-07	3.98937226732325e-06
VII	196514	196561	-	2.19117347993023	5.53311644352157	25.8648302936259	0.000321842595206259	0.00107192749368491
VII	198092	198140	+	-7.04242782607375	4.71485265782147	60.8883209053734	2.21162017388807e-05	0.000118783043776373
VII	208898	208965	+	-3.96402342791405	6.26267814701555	99.3056054814636	6.05991465161884e-07	7.20100823556297e-06
VII	210305	210421	+	9.48053946295156	7.20154842127189	317.371820095974	1.63544587199737e-08	5.03675924882228e-07
VII	226119	226182	-	-7.22681019631892	4.87398933399013	56.7687790705853	2.94265553145455e-05	0.000147923159256796
VII	226293	226399	+	-1.23911268421519	8.40321918367562	68.5333265070096	3.90597156203702e-06	3.07996578412391e-05
VII	228254	228379	-	-5.28428967456643	9.12101998973906	907.649693381804	3.64641871880329e-12	9.16715189465893e-09
VII	228437	228490	-	-4.90826381431042	5.4882921229194	46.1928251588108	2.57192481685582e-05	0.000133707117081415
VII	229624	229727	-	7.85844418251494	5.76050926471482	60.0528238629527	2.34022227534628e-05	0.000124065297067263
VII	238286	238345	+	1.39097235128343	6.27135002284768	16.3097852631403	0.00184550856270871	0.00466991402295403
VII	23879	23919	+	-2.73588041162557	7.41301872076605	101.181171596465	5.50556850477903e-07	6.67748513277539e-06
VII	254518	254605	+	-2.70243348326582	7.86850922981624	216.60633068801	9.89635165715681e-09	3.56708497509074e-07
VII	27491	27544	-	1.21484119437708	7.16098024329395	24.9097358192199	0.000374657588461721	0.00121377085582872
VII	277486	277612	+	-2.56751124567497	8.48571517471985	203.200340810476	1.39653810983503e-08	4.50036718043527e-07
VII	281107	281292	-	4.70391906528165	8.84771781051727	287.651432663968	2.12024618763686e-09	1.41330382863575e-07
VII	283955	284011	-	-2.38475451411963	7.76908882440889	161.821082889716	4.72257076195874e-08	1.02960572422514e-06
VII	299922	299957	+	-1.66370631998065	6.33903733731048	26.3105948469802	0.000300224517225282	0.00101310159557436
VII	307367	307452	+	-1.07441774723887	9.15989130712541	45.4367268768658	2.77568215730673e-05	0.000141725806688925
VII	310173	310225	-	2.47784790680716	5.52299977469534	16.1548270650095	0.00190814470314882	0.00481339145957602
VII	310902	311007	+	-1.98823179123225	9.04808016485512	205.161542961964	1.3261536333375e-08	4.41990656152073e-07
VII	312115	312183	+	-1.48382245486949	6.94084518106052	34.205340248901	9.92287865683415e-05	0.000395776455279959
VII	31855	31916	+	1.28098263395685	6.87902936083541	15.8389934145444	0.00204375669374151	0.00509734498808107
VII	321716	321764	+	-1.46893252464343	5.45957866914373	15.7856016502904	0.00206779149729904	0.00514937227525953
VII	325284	325296	+	4.01265747566731	5.44123584201235	30.5685491485822	0.000160854330752526	0.000596583211464779
VII	343063	343103	-	3.74784924784404	5.23114871511334	24.9192045277179	0.000374085985841977	0.00121272645376886
VII	343238	343319	+	1.16209095936562	8.09052431170762	10.6746800340795	0.00724033343163741	0.0151207993469303
VII	35661	35810	+	1.10606393042353	8.2439812015707	19.3671308206497	0.000992316010717917	0.00276078313788072
